port_name,country,continent,area,silo_name,silo_id,silo_lon,silo_lat
Port of Rouen,France,Western-Europe,181555.7108970315,Port of Rouen_Silo_4,silo_236,1.0488748670397032,49.43906136969912
Port of Rouen,France,Western-Europe,88970.71650646385,Port of Rouen_Silo_5,silo_237,1.060815023108045,49.43989908557945
Port of Rouen,France,Western-Europe,48681.98669035731,Port of Rouen_Silo_6,silo_238,1.0430291052826557,49.44011252773817
Dunkerque Port Ouest,France,Western-Europe,259996.15839904515,Dunkerque Port Ouest_Silo_1,silo_239,2.2770825845858695,51.04086401608361
Oostende,Belgium,Western-Europe,32783.355502827246,Oostende_Silo_1,silo_240,2.9353614999231423,51.22358740582759
Zeebrugge,Belgium,Western-Europe,68908.28760560663,Zeebrugge_Silo_1,silo_241,3.1932829977017225,51.323213881723134
Ghent,Belgium,Western-Europe,279423.5925285319,Ghent_Silo_1,silo_242,3.7786127015698963,51.15496920691931
Ghent,Belgium,Western-Europe,88310.72512313507,Ghent_Silo_2,silo_243,3.7547023405983833,51.08910421910695
Ghent,Belgium,Western-Europe,108182.98568131849,Ghent_Silo_3,silo_244,3.74395712182593,51.09475339170182
Antwerp,Belgium,Western-Europe,259198.93305429292,Antwerp_Silo_1,silo_245,4.33604027160839,51.296620222187
Antwerp,Belgium,Western-Europe,236889.9677724158,Antwerp_Silo_2,silo_246,4.358207913461484,51.27519085580105
Harlingen,Netherlands,Western-Europe,193719.5432302473,Harlingen_Silo_1,silo_247,5.425677421780893,53.18646006963063
Eemshaven,Netherlands,Western-Europe,282397.4571769192,Eemshaven_Silo_1,silo_248,6.827399750753074,53.45286214937366
Gravesend,United Kingdom,Western-Europe,85070.32548336362,Gravesend_Silo_1,silo_249,0.35173674143309586,51.457557287106596
London,United Kingdom,Western-Europe,98697.1124371487,London_Silo_1,silo_250,0.26096161247185934,51.47087086918141
Ipswich,United Kingdom,Western-Europe,44148.918792860655,Ipswich_Silo_1,silo_251,1.1626879853440433,52.04043182316721
Immingham,United Kingdom,Western-Europe,36132.774277433215,Immingham_Silo_1,silo_252,-0.1969238591450344,53.62708103523287
Immingham,United Kingdom,Western-Europe,103460.10805855447,Immingham_Silo_2,silo_253,-0.20943378597559997,53.64000541559929
Kingston Upon Hull,United Kingdom,Western-Europe,186904.73023664716,Kingston Upon Hull_Silo_1,silo_254,-0.2695798782467219,53.74614168725652
Goole,United Kingdom,Western-Europe,27143.464852456946,Goole_Silo_1,silo_255,-0.8753376250818925,53.698062865002036
Tynemouth,United Kingdom,Western-Europe,264029.55829622224,Tynemouth_Silo_1,silo_256,-1.4523077011959467,54.98367355795521
Tynemouth,United Kingdom,Western-Europe,92843.40875917725,Tynemouth_Silo_2,silo_257,-1.4576968215762596,54.98182614129525
Tynemouth,United Kingdom,Western-Europe,119006.29444170889,Tynemouth_Silo_3,silo_258,-1.454605320330285,54.97915241384671
Liverpool,United Kingdom,Western-Europe,426621.7146779362,Liverpool_Silo_1,silo_259,-3.0166831809966834,53.458836059015184
Liverpool,United Kingdom,Western-Europe,107640.8388418821,Liverpool_Silo_2,silo_260,-3.015116455709118,53.45521112569434
Liverpool,United Kingdom,Western-Europe,284122.617229676,Liverpool_Silo_3,silo_261,-3.0028655239213458,53.43376165493266
Liverpool,United Kingdom,Western-Europe,239136.0369901791,Liverpool_Silo_4,silo_262,-3.01040132671085,53.454525164631235
Avonmouth,United Kingdom,Western-Europe,215509.49433517864,Avonmouth_Silo_1,silo_263,-2.714486933852206,51.49642768479412
Avonmouth,United Kingdom,Western-Europe,68466.68102738935,Avonmouth_Silo_2,silo_264,-2.6996435172191378,51.49747926452885
Avonmouth,United Kingdom,Western-Europe,37941.22140038626,Avonmouth_Silo_3,silo_265,-2.70342759436469,51.49944923160426
Avonmouth,United Kingdom,Western-Europe,68108.64459728633,Avonmouth_Silo_4,silo_266,-2.698013126101573,51.513423334204965
Plymouth,United Kingdom,Western-Europe,24334.528375694732,Plymouth_Silo_1,silo_267,-4.1118795634862995,50.365955455495346
Southampton,United Kingdom,Western-Europe,41455.236011145724,Southampton_Silo_1,silo_268,-1.3938894505094286,50.883958562574946
Shoreham Harbour,United Kingdom,Western-Europe,20322.555085373886,Shoreham Harbour_Silo_1,silo_269,-0.2148535796211584,50.828821409821096
Cork,Ireland,Western-Europe,71523.23328496267,Cork_Silo_1,silo_270,-8.330171396260464,51.83231286755637
Cork,Ireland,Western-Europe,22760.933454667458,Cork_Silo_2,silo_271,-8.406283963016582,51.902656981850335
Foynes,Ireland,Western-Europe,56640.644365272754,Foynes_Silo_1,silo_272,-9.097327576579318,52.61112757409563
Londonderry,United Kingdom,Western-Europe,102033.69818498372,Londonderry_Silo_1,silo_273,-7.256733628691527,55.04140851097071
Belfast,United Kingdom,Western-Europe,111766.00473940642,Belfast_Silo_1,silo_274,-5.899038441964957,54.62165792003195
Dublin,Ireland,Western-Europe,39270.86473174995,Dublin_Silo_1,silo_275,-6.198941647444593,53.34166718482362
Eskifjordhur,Iceland,Northern-Europe,328469.94290690724,Eskifjordhur_Silo_1,silo_276,-14.030156591493716,65.07519384438305
Eskifjordhur,Iceland,Northern-Europe,1479717.941448304,Eskifjordhur_Silo_2,silo_277,-14.100620850326452,65.03403557477678
Bremen,Germany,Western-Europe,357758.9244051263,Bremen_Silo_1,silo_278,8.756791457015709,53.10900746856776
Hamburg,Germany,Western-Europe,398804.98528160783,Hamburg_Silo_1,silo_279,9.960292736464744,53.503084717075986
Hamburg,Germany,Western-Europe,149971.41813282587,Hamburg_Silo_2,silo_280,9.942658451987048,53.52002362246839
Hamburg,Germany,Western-Europe,183697.8777574499,Hamburg_Silo_3,silo_281,9.971960983573297,53.501220111608745
Hamburg,Germany,Western-Europe,47547.589545948525,Hamburg_Silo_4,silo_282,9.977876828291398,53.49425826647672
Alborg,Denmark,Northern-Europe,177199.69988296804,Alborg_Silo_1,silo_283,9.971657094675814,57.063673033606015
Randers,Denmark,Northern-Europe,150592.13662252447,Randers_Silo_1,silo_284,10.061963663104025,56.45974035624414
Randers,Denmark,Northern-Europe,46129.84749161612,Randers_Silo_2,silo_285,10.059501683826591,56.45987821518513
Randers,Denmark,Northern-Europe,78155.02278776921,Randers_Silo_3,silo_286,10.054293835234917,56.46017129862105
Randers,Denmark,Northern-Europe,127295.75312596624,Randers_Silo_4,silo_287,10.046424710076717,56.45805185098116
Randers,Denmark,Northern-Europe,49945.743806028724,Randers_Silo_5,silo_288,10.049518127857167,56.459644944219505
Fredericia,Denmark,Northern-Europe,343269.73767346743,Fredericia_Silo_1,silo_289,9.733236051774243,55.55558889049157
Kolding,Denmark,Northern-Europe,35125.29474573082,Kolding_Silo_1,silo_290,9.494790666505176,55.49431383291662
Wismar,Germany,Western-Europe,315650.67702770594,Wismar_Silo_1,silo_291,11.46084796714144,53.90412077284935
Gdynia,Poland,Eastern-Europe,164380.11295384326,Gdynia_Silo_1,silo_292,18.508590546027676,54.54022973084804
Gdynia,Poland,Eastern-Europe,4438.626102664606,Gdynia_Silo_2,silo_293,18.53524007711293,54.53325570077197
Gdynia,Poland,Eastern-Europe,80971.52726508606,Gdynia_Silo_3,silo_294,18.53380566655901,54.53360314673305
Klaipeda,Lithuania,Eastern-Europe,421461.5712271203,Klaipeda_Silo_1,silo_295,21.106353935158932,55.72294900485402
Klaipeda,Lithuania,Eastern-Europe,1143474.046471596,Klaipeda_Silo_2,silo_296,21.13559695773408,55.694476642085014
Klaipeda,Lithuania,Eastern-Europe,495325.74456466385,Klaipeda_Silo_3,silo_297,21.14760062782038,55.6694835352824
Klaipeda,Lithuania,Eastern-Europe,216325.97305699115,Klaipeda_Silo_4,silo_298,21.168480553698977,55.64560639156006
Liepaja,Latvia,Eastern-Europe,223035.72966026288,Liepaja_Silo_1,silo_299,20.99831383329834,56.53521940402876
Ventspils,Latvia,Eastern-Europe,130407.11204217668,Ventspils_Silo_1,silo_300,21.581975906878945,57.401113606116866
Ventspils,Latvia,Eastern-Europe,65781.5499799259,Ventspils_Silo_2,silo_301,21.564733180488023,57.39992518850474
Riga,Latvia,Eastern-Europe,132790.5416191369,Riga_Silo_1,silo_302,24.095715679911628,57.00134970201806
Riga,Latvia,Eastern-Europe,232956.33580633186,Riga_Silo_2,silo_303,24.075344568968625,57.04632373166201
Paldiski,Estonia,Eastern-Europe,83215.31391071765,Paldiski_Silo_1,silo_304,24.09276206954258,59.33661901995438
Muuga-Port of Talinn,Estonia,Eastern-Europe,160588.36148101304,Muuga-Port of Talinn_Silo_1,silo_305,24.95357188391983,59.4909838608341
Reka Luga,Russia,Eastern-Europe,746229.9177338845,Reka Luga_Silo_1,silo_306,28.43034402009236,59.6933537030553
Sankt-Peterburg,Russia,Eastern-Europe,872569.3259286371,Sankt-Peterburg_Silo_1,silo_307,30.185001436200448,59.87768488187182
Kotka,Finland,Northern-Europe,148321.10575926548,Kotka_Silo_1,silo_308,26.94701754175802,60.49671106942455
Naantali,Finland,Northern-Europe,120264.86293053464,Naantali_Silo_1,silo_309,22.05079592151712,60.45726712570061
Rauma,Finland,Northern-Europe,492106.7441241855,Rauma_Silo_1,silo_310,21.431157539859818,61.13236683945381
Mantyluoto,Finland,Northern-Europe,560138.6829521471,Mantyluoto_Silo_1,silo_311,21.406269186840074,61.63224929394917
Kaskinen,Finland,Northern-Europe,167606.15068690723,Kaskinen_Silo_1,silo_312,21.217538223031212,62.36466221611335
Raahe,Finland,Northern-Europe,240801.0737615177,Raahe_Silo_1,silo_313,24.406227976574055,64.65517883198054
Oulo,Finland,Northern-Europe,298767.99209898047,Oulo_Silo_1,silo_314,25.400539128358947,65.00441529847367
Torina,Finland,Northern-Europe,273635.99799616484,Torina_Silo_1,silo_315,24.15358022887108,65.75673883047008
Lulea,Sweden,Northern-Europe,736863.8695168246,Lulea_Silo_1,silo_316,22.288163769169003,65.54629243764109
Lulea,Sweden,Northern-Europe,1771837.5731526273,Lulea_Silo_2,silo_317,22.249867678136567,65.54969364976664
Umea Hamn,Sweden,Northern-Europe,145682.84465720656,Umea Hamn_Silo_1,silo_318,20.34920200739117,63.70194797378855
Umea Hamn,Sweden,Northern-Europe,111346.16704395776,Umea Hamn_Silo_2,silo_319,20.33462465927839,63.68225463413066
Gavle,Sweden,Northern-Europe,111582.51567984936,Gavle_Silo_1,silo_320,17.221009112557997,60.69542255612302
Oxelosund,Sweden,Northern-Europe,131500.2380034998,Oxelosund_Silo_1,silo_321,17.119868444373886,58.66177567073338
Norrkoping,Sweden,Northern-Europe,330009.9149352446,Norrkoping_Silo_1,silo_322,16.214444098408563,58.59563232071542
Norrkoping,Sweden,Northern-Europe,44203.76520325305,Norrkoping_Silo_2,silo_323,16.220510072450192,58.59901165119268
Malmo,Sweden,Northern-Europe,57546.61243829347,Malmo_Silo_1,silo_324,13.016643802250925,55.626699372392814
Helsingborg,Sweden,Northern-Europe,156160.82637392284,Helsingborg_Silo_1,silo_325,12.692334528209212,56.033396779865875
Helsingborg,Sweden,Northern-Europe,228062.34458025076,Helsingborg_Silo_2,silo_326,12.701411007456642,56.02457085239591
Halmstad,Sweden,Northern-Europe,112565.88914403721,Halmstad_Silo_1,silo_327,12.856370041585498,56.65851186260181
Falkenberg,Sweden,Northern-Europe,139320.0319461429,Falkenberg_Silo_1,silo_328,12.490355331377945,56.89546390483319
Falkenberg,Sweden,Northern-Europe,77797.78079643285,Falkenberg_Silo_2,silo_329,12.492301270008836,56.89762888203664
Fredrikstad,Norway,Northern-Europe,232125.695391836,Fredrikstad_Silo_1,silo_330,10.950487060155634,59.19303266787925
Oslo,Norway,Northern-Europe,51346.319658430126,Oslo_Silo_1,silo_331,10.758918808842678,59.89083179917998
Drammen,Norway,Northern-Europe,59516.76924330356,Drammen_Silo_1,silo_332,10.222077914655427,59.7367218576852
Drammen,Norway,Northern-Europe,31103.42396403486,Drammen_Silo_2,silo_333,10.231892677829533,59.73051000873617
Brevik,Norway,Northern-Europe,120992.93317305714,Brevik_Silo_1,silo_334,9.693498719806804,59.06349662494813
Brevik,Norway,Northern-Europe,438794.5333771324,Brevik_Silo_2,silo_335,9.688031221629183,59.06199507108898
Tananger,Norway,Northern-Europe,60684.291384072945,Tananger_Silo_1,silo_336,5.60447088172436,58.92402606363563
Stavanger,Norway,Northern-Europe,153023.54528216907,Stavanger_Silo_1,silo_337,5.753750456312338,58.9447721549882
Floro,Norway,Northern-Europe,44349.249089526355,Floro_Silo_1,silo_338,5.083926189276001,61.61092365991279
Kristiansund,Norway,Northern-Europe,50130.809994567746,Kristiansund_Silo_1,silo_339,7.767403525103991,63.10404726424485
Kristiansund,Norway,Northern-Europe,111806.44488469629,Kristiansund_Silo_2,silo_340,7.760427530350849,63.122859357462765
Al Aqabah,Jordan,Middle-East,129537.13183805862,Al Aqabah_Silo_1,silo_341,34.96980958555802,29.358838525760632
Al Aqabah,Jordan,Middle-East,983497.7572895134,Al Aqabah_Silo_2,silo_342,34.96853650226466,29.367029373553553
Al Aqabah,Jordan,Middle-East,78664.44786885266,Al Aqabah_Silo_3,silo_343,34.93837496732215,29.529538637672438
Yanbu,Saudi Arabia,Middle-East,37307.042990048954,Yanbu_Silo_1,silo_344,38.068473422561944,24.084228228777214
Yanbu,Saudi Arabia,Middle-East,71550.4733897643,Yanbu_Silo_2,silo_345,38.07721798540566,24.082143498576144
Rabigh,Saudi Arabia,Middle-East,146579.6289791151,Rabigh_Silo_1,silo_346,39.0831218259469,22.514702260721364
Al Ahmadi,Yemen,Middle-East,29887.27522468453,Al Ahmadi_Silo_1,silo_347,42.939283572171696,14.834176066670583
Al Ahmadi,Yemen,Middle-East,155854.5293880299,Al Ahmadi_Silo_2,silo_348,42.95230018447268,14.83144196201375
Aden,Yemen,Middle-East,13403.143775919361,Aden_Silo_1,silo_349,44.984436767074804,12.802716876821451
Aden,Yemen,Middle-East,34016.67112903175,Aden_Silo_2,silo_350,44.98959426257565,12.805718284338745
Aden,Yemen,Middle-East,26895.928502393264,Aden_Silo_3,silo_351,45.00790048842113,12.793999258135754
Aden,Yemen,Middle-East,30503.117764773415,Aden_Silo_4,silo_352,44.986636687621676,12.804387777558814
Aden,Yemen,Middle-East,118373.50381610538,Aden_Silo_5,silo_353,45.002734308297825,12.79538809344115
Al Mukalla,Yemen,Middle-East,8095.276192863136,Al Mukalla_Silo_1,silo_354,49.15017691086831,14.520629726376876
Al Mukalla,Yemen,Middle-East,19423.81679141691,Al Mukalla_Silo_2,silo_355,49.15127471225775,14.52167187299064
Port of Sohar,Oman,Middle-East,73896.86352308003,Port of Sohar_Silo_1,silo_356,56.615306253478415,24.505859387898276
Port of Sohar,Oman,Middle-East,9564.83555260446,Port of Sohar_Silo_2,silo_357,56.6226440436131,24.495196995062752
Fujayrah Harbor,United Arab Emirates,Middle-East,576670.2847434254,Fujayrah Harbor_Silo_1,silo_358,56.35977599053164,25.169065491597678
Mina Saqr,United Arab Emirates,Middle-East,49554.75499419642,Mina Saqr_Silo_1,silo_359,56.05985230207697,25.979392916569093
Mina Saqr,United Arab Emirates,Middle-East,48921.05285581417,Mina Saqr_Silo_2,silo_360,56.05806151642539,25.975123167121836
Al Hamriyah LPG Terminal,United Arab Emirates,Middle-East,19200.68932828169,Al Hamriyah LPG Terminal_Silo_1,silo_361,55.48359641055059,25.475490024258615
Ash Shariqah,United Arab Emirates,Middle-East,16082.553034513492,Ash Shariqah_Silo_1,silo_362,55.379586719800564,25.370891784021136
Ash Shariqah,United Arab Emirates,Middle-East,37312.20141297605,Ash Shariqah_Silo_2,silo_363,55.37732360079087,25.36172492745309
Ash Shariqah,United Arab Emirates,Middle-East,18559.740737419976,Ash Shariqah_Silo_3,silo_364,55.38610829078104,25.36869655583868
Mina Jabal Ali,United Arab Emirates,Middle-East,23927.951739220614,Mina Jabal Ali_Silo_1,silo_365,55.07096695269507,24.98461867663568
Abu Zaby,United Arab Emirates,Middle-East,193179.39253176714,Abu Zaby_Silo_1,silo_366,54.67560816968664,24.81589647622965
Jabal Az Zannah-Ruways,United Arab Emirates,Middle-East,310582.98618273094,Jabal Az Zannah-Ruways_Silo_1,silo_367,52.735935442177244,24.14330703260215
Umm Said,Qatar,Middle-East,705182.7180668742,Umm Said_Silo_1,silo_368,51.596635971289466,24.965984304375553
Ras Laffan,Qatar,Middle-East,84367.43558185747,Ras Laffan_Silo_1,silo_369,51.60378793389242,25.925720428846443
Damman,Saudi Arabia,Middle-East,198544.5387342813,Damman_Silo_1,silo_370,50.203553462914165,26.508768998717738
Damman,Saudi Arabia,Middle-East,364096.7943256278,Damman_Silo_2,silo_371,50.18696177908257,26.493690134014116
Mina Al Ahmadi,Kuwait,Middle-East,106705.26420227616,Mina Al Ahmadi_Silo_1,silo_372,48.164744157316164,29.039739159791957
Mina Al Ahmadi,Kuwait,Middle-East,1022058.9072945905,Mina Al Ahmadi_Silo_2,silo_373,48.146135500326025,29.04170091419227
Al Kuwayt,Kuwait,Middle-East,175643.63708045814,Al Kuwayt_Silo_1,silo_374,47.93709566591188,29.3494237021285
Umm Qasr,Iraq,Middle-East,623670.7218715614,Umm Qasr_Silo_1,silo_375,47.88351233256626,30.190547046931645
Umm Qasr,Iraq,Middle-East,69192.83236705823,Umm Qasr_Silo_2,silo_376,47.941519303578126,30.043974452417828
Khorramshahr,Iran,Middle-East,183054.99110554333,Khorramshahr_Silo_1,silo_377,48.154693053287104,30.438914409297137
Bandar Khomeyni,Iran,Middle-East,141599.2624399901,Bandar Khomeyni_Silo_1,silo_378,49.07134808070287,30.426559808223196
Bamdar-E Pars Terminal,Iran,Middle-East,153497.0353488213,Bamdar-E Pars Terminal_Silo_1,silo_379,52.558740515871776,27.5334726812849
Muhamamad Bin Qasim,Pakistan,Asia,72120.54851340328,Muhamamad Bin Qasim_Silo_1,silo_380,67.32074578922887,24.76614239152143
Muhamamad Bin Qasim,Pakistan,Asia,86126.27784796765,Muhamamad Bin Qasim_Silo_2,silo_381,67.33214162046569,24.772153635512502
Mundra,India,Asia,343031.7601504979,Mundra_Silo_1,silo_382,69.70966107567172,22.734854661053465
Pipavav Bandar,India,Asia,689309.1159935265,Pipavav Bandar_Silo_1,silo_383,71.46133985727998,20.910122917700257
Mumbai (bonbay),India,Asia,226585.7236642018,Mumbai (bonbay)_Silo_1,silo_384,73.02743400862497,18.708738849548713
Mumbai (bonbay),India,Asia,60251.69095850299,Mumbai (bonbay)_Silo_2,silo_385,72.85976687195776,18.982927956747222
Kochi (Chochin),India,Asia,65803.04078165194,Kochi (Chochin)_Silo_1,silo_386,76.27366013176528,9.964396645296972
Tuticorin,India,Asia,553424.7956200959,Tuticorin_Silo_1,silo_387,78.20586572218964,8.760318871765298
Colombo,Sri Lanka,Asia,49214.649359123076,Colombo_Silo_1,silo_388,79.85591873377481,6.9610145716642515
Krishnapatnam Port,India,Asia,220525.77708455521,Krishnapatnam Port_Silo_1,silo_389,80.11997142486469,14.25458397581169
Kakinada Bay,India,Asia,103197.97437232365,Kakinada Bay_Silo_1,silo_390,82.28136451827915,16.972101490640295
Vishakhapatnam,India,Asia,63460.53600296391,Vishakhapatnam_Silo_1,silo_391,83.28081634091475,17.709208066554915
Calcutta,India,Asia,14859.914130988467,Calcutta_Silo_1,silo_392,88.30384010305734,22.544889406067597
Rangoon,Myanmar,Asia,198205.10204771368,Rangoon_Silo_1,silo_393,96.26403698385191,16.62265420349144
Rangoon,Myanmar,Asia,47432.177593269764,Rangoon_Silo_2,silo_394,96.26070399813817,16.609555527920545
Pulau Pinang,Malaysia,Asia,132196.54988869364,Pulau Pinang_Silo_1,silo_395,100.36651431852005,5.386356457409321
Port Klang,Malaysia,Asia,348663.2507253942,Port Klang_Silo_1,silo_396,101.32890536434577,2.9775738487399397
Port Klang,Malaysia,Asia,804493.3810637449,Port Klang_Silo_2,silo_397,101.31248465150998,2.958763879844682
Johor,Malaysia,Asia,81628.3000511527,Johor_Silo_1,silo_398,103.91387102890269,1.436013687534378
Johor,Malaysia,Asia,205610.73513893943,Johor_Silo_2,silo_399,103.91566459257062,1.4385826651204339
Singapore,Singapore,Asia,156311.73197583779,Singapore_Silo_1,silo_400,103.7182352293727,1.3019066260974732
Singapore,Singapore,Asia,70283.33035791713,Singapore_Silo_2,silo_401,103.71807994433965,1.312686121579988
Bangkok,Thailand,Asia,30742.08675134765,Bangkok_Silo_1,silo_402,100.5546807499545,13.652916651569265
Si Racha,Thailand,Asia,103175.90941013777,Si Racha_Silo_1,silo_403,100.88540237659595,13.067201653596095
Thanh Ho Chi Minh,Vietnam,Asia,95732.24966219495,Thanh Ho Chi Minh_Silo_1,silo_404,106.75585865393472,10.640282668482367
Thanh Ho Chi Minh,Vietnam,Asia,118138.04562137966,Thanh Ho Chi Minh_Silo_2,silo_405,106.76432812909042,10.632280356295476
Thanh Ho Chi Minh,Vietnam,Asia,204014.45412945416,Thanh Ho Chi Minh_Silo_3,silo_406,106.81172497484351,10.781792432734068
Phu My,Vietnam,Asia,323510.55816399265,Phu My_Silo_1,silo_407,107.03275057202482,10.544451503107657
Phu My,Vietnam,Asia,386771.90918364073,Phu My_Silo_2,silo_408,107.03092985085897,10.586408720138754
Qui Nhon,Vietnam,Asia,45494.66803655887,Qui Nhon_Silo_1,silo_409,109.24265948654204,13.78056278436297
Nghe Tinh,Vietnam,Asia,33006.67549089058,Nghe Tinh_Silo_1,silo_410,105.80522600719699,19.311014544287275
Guangdong Yangjiang Port,China,Asia,85564.68200634932,Guangdong Yangjiang Port_Silo_1,silo_411,111.82133458252,21.69518496183011
Macau,Macau,Asia,28716.02378949702,Macau_Silo_1,silo_412,113.55217960954455,22.12316043682946
Guangzhou,China,Asia,23710.018090157868,Guangzhou_Silo_1,silo_413,113.48371021983117,23.08427687435549
Guangzhou,China,Asia,55372.25262341299,Guangzhou_Silo_2,silo_414,113.50722153402673,23.05666818899099
Guangzhou,China,Asia,339800.6847454629,Guangzhou_Silo_3,silo_415,113.54839678007482,22.973594547228533
Guangzhou,China,Asia,260485.75279335995,Guangzhou_Silo_4,silo_416,113.56396667661548,22.985686265008965
Guangzhou,China,Asia,154705.45029120924,Guangzhou_Silo_5,silo_417,113.55940582598747,22.979494289098596
Guangzhou,China,Asia,40378.9037306558,Guangzhou_Silo_6,silo_418,113.57996691468522,22.891906476195206
Guangzhou,China,Asia,148180.5103571953,Guangzhou_Silo_7,silo_419,113.58520852125211,22.894992067879198
Guangzhou,China,Asia,131768.80490152628,Guangzhou_Silo_8,silo_420,113.53739441139892,23.04019525385704
Shekou,China,Asia,320260.7486258977,Shekou_Silo_1,silo_421,113.76867076950502,22.670568106788814
Shekou,China,Asia,47249.482773116804,Shekou_Silo_2,silo_422,113.87625702991217,22.476441294169312
Shekou,China,Asia,172412.28606952226,Shekou_Silo_3,silo_423,113.90146210017558,22.47047027681138
Shekou,China,Asia,107998.47874602288,Shekou_Silo_4,silo_424,113.90135287859239,22.474323196641254
Huizhou,China,Asia,25460.957902799182,Huizhou_Silo_1,silo_425,114.72271591481947,22.785256025134302
Xiamen,China,Asia,480769.6170466558,Xiamen_Silo_1,silo_426,117.95809061130181,24.46076390725241
Xiamen,China,Asia,59178.435096574154,Xiamen_Silo_2,silo_427,117.98427475319923,24.402018673118157
Xiamen,China,Asia,25207.92497894085,Xiamen_Silo_3,silo_428,118.07188772748832,24.49205291001609
Xiamen,China,Asia,547024.7614361112,Xiamen_Silo_4,silo_429,118.22763449771028,24.534908756280895
Xiuyu,China,Asia,94006.0260695026,Xiuyu_Silo_1,silo_430,118.9860936516122,25.220314651732664
Fuzhou,China,Asia,13767.087119204552,Fuzhou_Silo_1,silo_431,119.46205026471206,25.68448345189446
Fuzhou,China,Asia,444440.26886963565,Fuzhou_Silo_2,silo_432,119.57723791549002,25.688276349992588
Fuzhou,China,Asia,13689.288262298525,Fuzhou_Silo_3,silo_433,119.48584997559965,25.997974892104104
Fuzhou,China,Asia,79813.08518715773,Fuzhou_Silo_4,silo_434,119.4925275354002,26.006928415032522
Kao Hsiung,Taiwan,Asia,96723.43490266438,Kao Hsiung_Silo_1,silo_435,120.32675753591641,22.56220029896351
Kao Hsiung,Taiwan,Asia,88900.02430897535,Kao Hsiung_Silo_2,silo_436,120.3234048454052,22.559141499496487
Kao Hsiung,Taiwan,Asia,163989.92457451354,Kao Hsiung_Silo_3,silo_437,120.28673416195988,22.603767602923824
Tai-Chung Kang,Taiwan,Asia,59851.08348040363,Tai-Chung Kang_Silo_1,silo_438,120.48275420029171,24.234267616949637
Tai-Chung Kang,Taiwan,Asia,314054.0494977987,Tai-Chung Kang_Silo_2,silo_439,120.47982833362057,24.228193115659042
Tai-Chung Kang,Taiwan,Asia,20569.079233978107,Tai-Chung Kang_Silo_3,silo_440,120.52084114200679,24.274888145985404
Tai-Chung Kang,Taiwan,Asia,154888.33564981387,Tai-Chung Kang_Silo_4,silo_441,120.51825288967368,24.27534549024311
Tai-Chung Kang,Taiwan,Asia,58495.81089608249,Tai-Chung Kang_Silo_5,silo_442,120.52335060751898,24.287595764691435
Tai-Chung Kang,Taiwan,Asia,55885.641319420596,Tai-Chung Kang_Silo_6,silo_443,120.528122387043,24.288181316945995
Tai-Chung Kang,Taiwan,Asia,36228.88973081756,Tai-Chung Kang_Silo_7,silo_444,120.53209775745016,24.288587180990746
Tan-Shui,Taiwan,Asia,103327.72516477347,Tan-Shui_Silo_1,silo_445,121.3899743565535,25.15359143305219
Tan-Shui,Taiwan,Asia,149179.6168204773,Tan-Shui_Silo_2,silo_446,121.38599649811904,25.155500360217783
Chi-Lung,Taiwan,Asia,38012.079449652396,Chi-Lung_Silo_1,silo_447,121.7449629495001,25.140490659354487
Chi-Lung,Taiwan,Asia,59000.49289011353,Chi-Lung_Silo_2,silo_448,121.75010459076856,25.155465859607066
Wenzhou,China,Asia,91440.43494197316,Wenzhou_Silo_1,silo_449,121.13841561536556,28.10010814401293
Wenzhou,China,Asia,50309.811043304326,Wenzhou_Silo_2,silo_450,120.79847160178024,27.968412835140565
Wenzhou,China,Asia,14977.371130751328,Wenzhou_Silo_3,silo_451,120.78555671298042,27.971002648640496
Wenzhou,China,Asia,14956.18140630689,Wenzhou_Silo_4,silo_452,120.84890664691996,27.948096218039854
Wenzhou,China,Asia,79765.32182315164,Wenzhou_Silo_5,silo_453,120.87607650732906,27.99884333186145
Wenzhou,China,Asia,14168.60909324978,Wenzhou_Silo_6,silo_454,120.85231904237207,27.945970391634955
Wenzhou,China,Asia,55310.15585832202,Wenzhou_Silo_7,silo_455,120.91501806722371,27.97566694278237
Wenzhou,China,Asia,87930.39189092854,Wenzhou_Silo_8,silo_456,120.91231251621375,27.976060445346285
Wenzhou,China,Asia,9516.86380850412,Wenzhou_Silo_9,silo_457,120.85552279903396,27.94401280252633
Zhoushan,China,Asia,34220.99572626085,Zhoushan_Silo_1,silo_458,121.97699725710909,30.111776290126887
Ningbo,China,Asia,13216.635568124238,Ningbo_Silo_1,silo_459,121.93156592429118,29.907722663669222
Ningbo,China,Asia,632404.8050857228,Ningbo_Silo_2,silo_460,121.84285076967093,29.936716420933713
Ningbo,China,Asia,45636.56905169933,Ningbo_Silo_3,silo_461,121.73625044291006,29.974723370413823
Ningbo,China,Asia,321579.2513194959,Ningbo_Silo_4,silo_462,121.72761955300243,29.969128103082312
Shanghai,China,Asia,153799.5885433549,Shanghai_Silo_1,silo_463,121.6886480236874,31.30836768214098
Shanghai,China,Asia,44598.862983410654,Shanghai_Silo_2,silo_464,121.51807370160977,31.35358496905412
Nantong,China,Asia,581099.9903502626,Nantong_Silo_1,silo_465,120.85771635277834,31.97340916966178
Nantong,China,Asia,212802.421893697,Nantong_Silo_2,silo_466,120.82354239078903,32.00489986207481
Lianyungang,China,Asia,115685.17220687727,Lianyungang_Silo_1,silo_467,119.42073416487428,34.74222820675956
